SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY1,TERRAIN,CLIMATE,SEVERITY
EAST MADHYA PRADESH,2008,1003.2,Jan-Feb,5.5,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2008,1003.2,Mar-May,16.7,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2008,1003.2,Jun-Sep,962.2,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2008,1003.2,Oct-Dec,18.9,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2009,943.9,Jan-Feb,15.7,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2009,943.9,Mar-May,8.2,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2009,943.9,Jun-Sep,752.8,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2009,943.9,Oct-Dec,167.1,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2010,960.4,Jan-Feb,13.2,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2010,960.4,Mar-May,2.4,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2010,960.4,Jun-Sep,907,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2010,960.4,Oct-Dec,37.8,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2011,1275.2,Jan-Feb,2.5,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2011,1275.2,Mar-May,12.1,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2011,1275.2,Jun-Sep,1259.4,0,Everything,Sub-tropical,2
EAST MADHYA PRADESH,2011,1275.2,Oct-Dec,1.1,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2012,1053.1,Jan-Feb,40,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2012,1053.1,Mar-May,2.9,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2012,1053.1,Jun-Sep,990.9,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2012,1053.1,Oct-Dec,19.2,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2013,1521.9,Jan-Feb,45.4,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2013,1521.9,Mar-May,23.9,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2013,1521.9,Jun-Sep,1326.9,0,Everything,Sub-tropical,2
EAST MADHYA PRADESH,2013,1521.9,Oct-Dec,125.7,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2014,924.9,Jan-Feb,81.8,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2014,924.9,Mar-May,25.3,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2014,924.9,Jun-Sep,746.6,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2014,924.9,Oct-Dec,71.2,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2015,939.2,Jan-Feb,48.3,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2015,939.2,Mar-May,105.5,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2015,939.2,Jun-Sep,745.1,0,Everything,Sub-tropical,0
EAST MADHYA PRADESH,2015,939.2,Oct-Dec,40.3,0,Everything,Sub-tropical,0
EAST RAJASTHAN,1980,547.5,Jan-Feb,1.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,1980,547.5,Mar-May,5.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1980,547.5,Jun-Sep,522.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,1980,547.5,Oct-Dec,18.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1981,615.3,Jan-Feb,5.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,1981,615.3,Mar-May,12.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,1981,615.3,Jun-Sep,563.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1981,615.3,Oct-Dec,34,0,Desert,Hot & dry,0
EAST RAJASTHAN,1982,660.2,Jan-Feb,21,0,Desert,Hot & dry,0
EAST RAJASTHAN,1982,660.2,Mar-May,55.8,0,Desert,Hot & dry,0
EAST RAJASTHAN,1982,660.2,Jun-Sep,520.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1982,660.2,Oct-Dec,63.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1983,795.3,Jan-Feb,5.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,1983,795.3,Mar-May,61.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,1983,795.3,Jun-Sep,696.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,1983,795.3,Oct-Dec,32,0,Desert,Hot & dry,0
EAST RAJASTHAN,1984,563.3,Jan-Feb,1.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1984,563.3,Mar-May,0.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1984,563.3,Jun-Sep,561.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1984,563.3,Oct-Dec,0.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1985,588.1,Jan-Feb,1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1985,588.1,Mar-May,10.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1985,588.1,Jun-Sep,480.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,1985,588.1,Oct-Dec,96.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1986,590.1,Jan-Feb,25.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1986,590.1,Mar-May,26.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1986,590.1,Jun-Sep,532.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,1986,590.1,Oct-Dec,6.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,1987,435.7,Jan-Feb,15.8,0,Desert,Hot & dry,0
EAST RAJASTHAN,1987,435.7,Mar-May,22.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1987,435.7,Jun-Sep,355.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1987,435.7,Oct-Dec,42.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1988,640.1,Jan-Feb,3.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,1988,640.1,Mar-May,12.9,0,Desert,Hot & dry,0
EAST RAJASTHAN,1988,640.1,Jun-Sep,612.8,0,Desert,Hot & dry,0
EAST RAJASTHAN,1988,640.1,Oct-Dec,11.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1989,510.5,Jan-Feb,6.9,0,Desert,Hot & dry,0
EAST RAJASTHAN,1989,510.5,Mar-May,2.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,1989,510.5,Jun-Sep,500,0,Desert,Hot & dry,0
EAST RAJASTHAN,1989,510.5,Oct-Dec,1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1990,780.1,Jan-Feb,27.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1990,780.1,Mar-May,20.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,1990,780.1,Jun-Sep,720,0,Desert,Hot & dry,0
EAST RAJASTHAN,1990,780.1,Oct-Dec,11.9,0,Desert,Hot & dry,0
EAST RAJASTHAN,1991,578.6,Jan-Feb,2.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,1991,578.6,Mar-May,14.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1991,578.6,Jun-Sep,550.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1991,578.6,Oct-Dec,11.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1992,723.6,Jan-Feb,9.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1992,723.6,Mar-May,13.8,0,Desert,Hot & dry,0
EAST RAJASTHAN,1992,723.6,Jun-Sep,649,0,Desert,Hot & dry,0
EAST RAJASTHAN,1992,723.6,Oct-Dec,51.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1993,595.2,Jan-Feb,9,0,Desert,Hot & dry,0
EAST RAJASTHAN,1993,595.2,Mar-May,12.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1993,595.2,Jun-Sep,567.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,1993,595.2,Oct-Dec,6.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1994,839.2,Jan-Feb,24.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1994,839.2,Mar-May,12.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1994,839.2,Jun-Sep,802.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1994,839.2,Oct-Dec,0.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1995,754.3,Jan-Feb,32.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,1995,754.3,Mar-May,8.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1995,754.3,Jun-Sep,701.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,1995,754.3,Oct-Dec,11.8,0,Desert,Hot & dry,0
EAST RAJASTHAN,1996,715.7,Jan-Feb,9,0,Desert,Hot & dry,0
EAST RAJASTHAN,1996,715.7,Mar-May,12.9,0,Desert,Hot & dry,0
EAST RAJASTHAN,1996,715.7,Jun-Sep,680.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,1996,715.7,Oct-Dec,13.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1997,573.9,Jan-Feb,1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1997,573.9,Mar-May,26.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1997,573.9,Jun-Sep,470.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,1997,573.9,Oct-Dec,76.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,1998,475.8,Jan-Feb,1.8,0,Desert,Hot & dry,0
EAST RAJASTHAN,1998,475.8,Mar-May,9.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,1998,475.8,Jun-Sep,425.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,1998,475.8,Oct-Dec,39.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1999,408.4,Jan-Feb,6.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,1999,408.4,Mar-May,6.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,1999,408.4,Jun-Sep,379.9,0,Desert,Hot & dry,0
EAST RAJASTHAN,1999,408.4,Oct-Dec,15.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,2000,440,Jan-Feb,0.8,0,Desert,Hot & dry,0
EAST RAJASTHAN,2000,440,Mar-May,23.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,2000,440,Jun-Sep,415,0,Desert,Hot & dry,0
EAST RAJASTHAN,2000,440,Oct-Dec,0.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,2001,551.2,Jan-Feb,1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2001,551.2,Mar-May,29.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,2001,551.2,Jun-Sep,505.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,2001,551.2,Oct-Dec,15,0,Desert,Hot & dry,0
EAST RAJASTHAN,2002,285.3,Jan-Feb,12.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,2002,285.3,Mar-May,9.8,0,Desert,Hot & dry,0
EAST RAJASTHAN,2002,285.3,Jun-Sep,256.8,0,Desert,Hot & dry,0
EAST RAJASTHAN,2002,285.3,Oct-Dec,6,0,Desert,Hot & dry,0
EAST RAJASTHAN,2003,626.6,Jan-Feb,25.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,2003,626.6,Mar-May,4.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,2003,626.6,Jun-Sep,594.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,2003,626.6,Oct-Dec,2.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,2004,606.2,Jan-Feb,2.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,2004,606.2,Mar-May,11.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,2004,606.2,Jun-Sep,564.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,2004,606.2,Oct-Dec,28,0,Desert,Hot & dry,0
EAST RAJASTHAN,2005,567.9,Jan-Feb,4.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2005,567.9,Mar-May,16.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,2005,567.9,Jun-Sep,547.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2005,567.9,Oct-Dec,0,0,Desert,Hot & dry,0
EAST RAJASTHAN,2006,748.4,Jan-Feb,0,0,Desert,Hot & dry,0
EAST RAJASTHAN,2006,748.4,Mar-May,25.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,2006,748.4,Jun-Sep,720,0,Desert,Hot & dry,0
EAST RAJASTHAN,2006,748.4,Oct-Dec,3,0,Desert,Hot & dry,0
EAST RAJASTHAN,2007,575.7,Jan-Feb,17.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,2007,575.7,Mar-May,17.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,2007,575.7,Jun-Sep,540.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2007,575.7,Oct-Dec,0.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,2008,644.6,Jan-Feb,0.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2008,644.6,Mar-May,31.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,2008,644.6,Jun-Sep,607.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,2008,644.6,Oct-Dec,5.5,0,Desert,Hot & dry,0
EAST RAJASTHAN,2009,414.1,Jan-Feb,0.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,2009,414.1,Mar-May,8.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,2009,414.1,Jun-Sep,386.7,0,Desert,Hot & dry,0
EAST RAJASTHAN,2009,414.1,Oct-Dec,18.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,2010,689.4,Jan-Feb,4.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,2010,689.4,Mar-May,1.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,2010,689.4,Jun-Sep,628.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,2010,689.4,Oct-Dec,55.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,2011,802.1,Jan-Feb,11.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,2011,802.1,Mar-May,5.9,0,Desert,Hot & dry,0
EAST RAJASTHAN,2011,802.1,Jun-Sep,784.9,0,Desert,Hot & dry,0
EAST RAJASTHAN,2011,802.1,Oct-Dec,0,0,Desert,Hot & dry,0
EAST RAJASTHAN,2012,693.6,Jan-Feb,1.9,0,Desert,Hot & dry,0
EAST RAJASTHAN,2012,693.6,Mar-May,13.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2012,693.6,Jun-Sep,678,0,Desert,Hot & dry,0
EAST RAJASTHAN,2012,693.6,Oct-Dec,0.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,2013,836.1,Jan-Feb,23.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2013,836.1,Mar-May,4.6,0,Desert,Hot & dry,0
EAST RAJASTHAN,2013,836.1,Jun-Sep,776.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2013,836.1,Oct-Dec,32.2,0,Desert,Hot & dry,0
EAST RAJASTHAN,2014,683.3,Jan-Feb,38.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,2014,683.3,Mar-May,22.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2014,683.3,Jun-Sep,618.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,2014,683.3,Oct-Dec,4.4,0,Desert,Hot & dry,0
EAST RAJASTHAN,2015,650.7,Jan-Feb,12.1,0,Desert,Hot & dry,0
EAST RAJASTHAN,2015,650.7,Mar-May,75.3,0,Desert,Hot & dry,0
EAST RAJASTHAN,2015,650.7,Jun-Sep,557,0,Desert,Hot & dry,0
EAST RAJASTHAN,2015,650.7,Oct-Dec,6.3,0,Desert,Hot & dry,0
EAST UTTAR PRADESH,1980,1488.5,Jan-Feb,7.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1980,1488.5,Mar-May,24.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1980,1488.5,Jun-Sep,1426,0,Rugged,Extremes,5
EAST UTTAR PRADESH,1980,1488.5,Oct-Dec,30.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1981,1110.1,Jan-Feb,23.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1981,1110.1,Mar-May,45.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1981,1110.1,Jun-Sep,1025.7,0,Rugged,Extremes,4
EAST UTTAR PRADESH,1981,1110.1,Oct-Dec,15.4,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1982,1110.6,Jan-Feb,44.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1982,1110.6,Mar-May,96.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1982,1110.6,Jun-Sep,933.8,0,Rugged,Extremes,3
EAST UTTAR PRADESH,1982,1110.6,Oct-Dec,35.9,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1983,1204.8,Jan-Feb,21.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1983,1204.8,Mar-May,71.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1983,1204.8,Jun-Sep,981.9,0,Rugged,Extremes,3
EAST UTTAR PRADESH,1983,1204.8,Oct-Dec,129.9,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1984,1076.7,Jan-Feb,47.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1984,1076.7,Mar-May,21.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1984,1076.7,Jun-Sep,984.4,0,Rugged,Extremes,3
EAST UTTAR PRADESH,1984,1076.7,Oct-Dec,23.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1985,1175.9,Jan-Feb,20.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1985,1175.9,Mar-May,13.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1985,1175.9,Jun-Sep,970.5,0,Rugged,Extremes,3
EAST UTTAR PRADESH,1985,1175.9,Oct-Dec,171.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1986,935.3,Jan-Feb,43.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1986,935.3,Mar-May,32.4,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1986,935.3,Jun-Sep,784.4,0,Rugged,Extremes,1
EAST UTTAR PRADESH,1986,935.3,Oct-Dec,75,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1987,824.7,Jan-Feb,17.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1987,824.7,Mar-May,31.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1987,824.7,Jun-Sep,693.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1987,824.7,Oct-Dec,82.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1988,1085.1,Jan-Feb,13.4,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1988,1085.1,Mar-May,48.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1988,1085.1,Jun-Sep,949.7,0,Rugged,Extremes,3
EAST UTTAR PRADESH,1988,1085.1,Oct-Dec,73.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1989,969.9,Jan-Feb,18.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1989,969.9,Mar-May,16.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1989,969.9,Jun-Sep,911.3,0,Rugged,Extremes,3
EAST UTTAR PRADESH,1989,969.9,Oct-Dec,23.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1990,1106.1,Jan-Feb,42.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1990,1106.1,Mar-May,53.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1990,1106.1,Jun-Sep,990.6,0,Rugged,Extremes,3
EAST UTTAR PRADESH,1990,1106.1,Oct-Dec,19.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1991,875.2,Jan-Feb,19.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1991,875.2,Mar-May,15.9,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1991,875.2,Jun-Sep,818.7,0,Rugged,Extremes,2
EAST UTTAR PRADESH,1991,875.2,Oct-Dec,21.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1992,863.4,Jan-Feb,17.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1992,863.4,Mar-May,15.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1992,863.4,Jun-Sep,719,0,Rugged,Extremes,1
EAST UTTAR PRADESH,1992,863.4,Oct-Dec,111.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1993,834,Jan-Feb,6.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1993,834,Mar-May,66.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1993,834,Jun-Sep,752.4,0,Rugged,Extremes,1
EAST UTTAR PRADESH,1993,834,Oct-Dec,8.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1994,910.2,Jan-Feb,46.9,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1994,910.2,Mar-May,17.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1994,910.2,Jun-Sep,835.8,0,Rugged,Extremes,2
EAST UTTAR PRADESH,1994,910.2,Oct-Dec,10.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1995,860.5,Jan-Feb,42.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1995,860.5,Mar-May,6.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1995,860.5,Jun-Sep,784.5,0,Rugged,Extremes,1
EAST UTTAR PRADESH,1995,860.5,Oct-Dec,27.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1996,1010.3,Jan-Feb,95.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1996,1010.3,Mar-May,4.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1996,1010.3,Jun-Sep,831,0,Rugged,Extremes,2
EAST UTTAR PRADESH,1996,1010.3,Oct-Dec,79.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1997,493.3,Jan-Feb,6.4,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1997,493.3,Mar-May,29.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1997,493.3,Jun-Sep,434.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1997,493.3,Oct-Dec,23,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1998,661,Jan-Feb,18.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1998,661,Mar-May,41,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1998,661,Jun-Sep,584.4,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1998,661,Oct-Dec,17.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1999,952.8,Jan-Feb,15.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1999,952.8,Mar-May,23.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,1999,952.8,Jun-Sep,839.4,0,Rugged,Extremes,2
EAST UTTAR PRADESH,1999,952.8,Oct-Dec,74.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2000,946.8,Jan-Feb,7.9,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2000,946.8,Mar-May,52,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2000,946.8,Jun-Sep,867.4,0,Rugged,Extremes,2
EAST UTTAR PRADESH,2000,946.8,Oct-Dec,19.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2001,973.8,Jan-Feb,2.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2001,973.8,Mar-May,32.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2001,973.8,Jun-Sep,860.9,0,Rugged,Extremes,2
EAST UTTAR PRADESH,2001,973.8,Oct-Dec,78.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2002,689.1,Jan-Feb,41.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2002,689.1,Mar-May,32.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2002,689.1,Jun-Sep,591.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2002,689.1,Oct-Dec,24.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2003,1096.4,Jan-Feb,50.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2003,1096.4,Mar-May,13.4,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2003,1096.4,Jun-Sep,1015.3,2,Rugged,Extremes,2
EAST UTTAR PRADESH,2003,1096.4,Oct-Dec,16.9,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2004,746.9,Jan-Feb,24.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2004,746.9,Mar-May,34.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2004,746.9,Jun-Sep,654.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2004,746.9,Oct-Dec,33.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2005,770.3,Jan-Feb,28,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2005,770.3,Mar-May,19.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2005,770.3,Jun-Sep,694.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2005,770.3,Oct-Dec,28.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2006,632.1,Jan-Feb,0,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2006,632.1,Mar-May,45.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2006,632.1,Jun-Sep,574.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2006,632.1,Oct-Dec,11.8,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2007,741.2,Jan-Feb,46.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2007,741.2,Mar-May,57.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2007,741.2,Jun-Sep,621.6,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2007,741.2,Oct-Dec,15.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2008,953.4,Jan-Feb,5.5,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2008,953.4,Mar-May,19.3,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2008,953.4,Jun-Sep,917.6,0,Rugged,Extremes,3
EAST UTTAR PRADESH,2008,953.4,Oct-Dec,10.9,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2009,610.2,Jan-Feb,1.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2009,610.2,Mar-May,24.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2009,610.2,Jun-Sep,496,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2009,610.2,Oct-Dec,88.9,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2010,692.2,Jan-Feb,12.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2010,692.2,Mar-May,14.7,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2010,692.2,Jun-Sep,645.2,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2010,692.2,Oct-Dec,20.1,0,Rugged,Extremes,0
EAST UTTAR PRADESH,2011,781.2,Jan-Feb,3.7,0,Rugged,Extremes,0
